Nama Pu,Alamat Pu,Kota Pu,Prov Pu,Kode Pos Pu,Nama Jenis Produk,Merek Dagang,Jml Produk,No Daftar,Tgl Daftar,No Sert,Tgl Sert,Tgl Valid,Nama Produk
Mr. Froniez,"Babatan Indah A2 No. 9A Wiyung, Kel. Babatan, Kec. Wiyung",Kota Surabaya ,Jawa Timur,60227,Roti dan Kue,"MRFRONIEZ, BRONCHIPS, LEMONILO, ABEFOOD",27,35-2-0820-1019,"11 August, 2020, 00:00",ID35210000069840820,"4 March, 2021, 00:00","4 March, 2025, 00:00", Lemonilo Brownies Crispy Choco Chips 40 Gram
Mr. Froniez,"Babatan Indah A2 No. 9A Wiyung, Kel. Babatan, Kec. Wiyung",Kota Surabaya ,Jawa Timur,60227,Roti dan Kue,"MRFRONIEZ, BRONCHIPS, LEMONILO, ABEFOOD",27,35-2-0820-1019,"11 August, 2020, 00:00",ID35210000069840820,"4 March, 2021, 00:00","4 March, 2025, 00:00", Lemonilo Brownies Crispy Keju 40 Gram
Mr. Froniez,"Babatan Indah A2 No. 9A Wiyung, Kel. Babatan, Kec. Wiyung",Kota Surabaya ,Jawa Timur,60227,Roti dan Kue,"MRFRONIEZ, BRONCHIPS, LEMONILO, ABEFOOD",27,35-2-0820-1019,"11 August, 2020, 00:00",ID35210000069840820,"4 March, 2021, 00:00","4 March, 2025, 00:00"," Roti Kering Rasa Bawang Putih (Crispy Garlick Bread) Merk ""Bronchips"""
Mr. Froniez,"Babatan Indah A2 No. 9A Wiyung, Kel. Babatan, Kec. Wiyung",Kota Surabaya ,Jawa Timur,60227,Roti dan Kue,"MRFRONIEZ, BRONCHIPS, LEMONILO, ABEFOOD",27,35-2-0820-1019,"11 August, 2020, 00:00",ID35210000069840820,"4 March, 2021, 00:00","4 March, 2025, 00:00"," Roti Kering Rasa Margarin Manis Merk (Sweet Crispy Bread) ""Bronchips"""
Mr. Froniez,"Babatan Indah A2 No. 9A Wiyung, Kel. Babatan, Kec. Wiyung",Kota Surabaya ,Jawa Timur,60227,Roti dan Kue,"MRFRONIEZ, BRONCHIPS, LEMONILO, ABEFOOD",27,35-2-0820-1019,"11 August, 2020, 00:00",ID35210000069840820,"4 March, 2021, 00:00","4 March, 2025, 00:00"," Roti Kering Rasa Pedas (Spicy Crispy Bread) Merk ""Bronchips"""
Mr. Froniez,"Babatan Indah A2 No. 9A Wiyung, Kel. Babatan, Kec. Wiyung",Kota Surabaya ,Jawa Timur,60227,Roti dan Kue,"MRFRONIEZ, BRONCHIPS, LEMONILO, ABEFOOD",27,35-2-0820-1019,"11 August, 2020, 00:00",ID35210000069840820,"4 March, 2021, 00:00","4 March, 2025, 00:00"," Thin Crispy Brownies Merk ""Abe Food"" Varian Choco Chips"
Mr. Froniez,"Babatan Indah A2 No. 9A Wiyung, Kel. Babatan, Kec. Wiyung",Kota Surabaya ,Jawa Timur,60227,Roti dan Kue,"MRFRONIEZ, BRONCHIPS, LEMONILO, ABEFOOD",27,35-2-0820-1019,"11 August, 2020, 00:00",ID35210000069840820,"4 March, 2021, 00:00","4 March, 2025, 00:00"," Thin Crispy Brownies Merk ""Abe Food"" Varian Kacang"
Mr. Froniez,"Babatan Indah A2 No. 9A Wiyung, Kel. Babatan, Kec. Wiyung",Kota Surabaya ,Jawa Timur,60227,Roti dan Kue,"MRFRONIEZ, BRONCHIPS, LEMONILO, ABEFOOD",27,35-2-0820-1019,"11 August, 2020, 00:00",ID35210000069840820,"4 March, 2021, 00:00","4 March, 2025, 00:00"," Thin Crispy Brownies Merk ""Abe Food"" Varian Keju"
ABDULLAH NOVEL MAHRI,JL SIDORAME NO 77 SIDOTOPO SEMAMPIR,KOTA SURABAYA,JAWA TIMUR,-,Minuman dengan pengolahan,KMAPOENG ARAB,6,SH2022-1-031375,"30 June, 2022, 00:00",ID35110000349140622,"29 August, 2022, 00:00","29 August, 2026, 00:00",TEH HITAM
ABDULLAH NOVEL MAHRI,JL SIDORAME NO 77 SIDOTOPO SEMAMPIR,KOTA SURABAYA,JAWA TIMUR,-,Minuman dengan pengolahan,KMAPOENG ARAB,6,SH2022-1-031375,"30 June, 2022, 00:00",ID35110000349140622,"29 August, 2022, 00:00","29 August, 2026, 00:00",TEH HIJAU
ABDULLAH NOVEL MAHRI,JL SIDORAME NO 77 SIDOTOPO SEMAMPIR,KOTA SURABAYA,JAWA TIMUR,-,Minuman dengan pengolahan,KMAPOENG ARAB,6,SH2022-1-031375,"30 June, 2022, 00:00",ID35110000349140622,"29 August, 2022, 00:00","29 August, 2026, 00:00",TEH JASMINE
CV. FREYSEA INDO CITRA,"JL. Greenwood Perumahan Citraland E-9 No. 6 RT 001 RW 007, Kel. Made, Kec. Sambikerep",Kota Surabaya,Jawa Timur,60219,Minuman dengan pengolahan,KOFFIKU,44,SH2022-1-039210,"26 August, 2022, 00:00",ID35110000464980822,"6 October, 2022, 00:00","6 October, 2026, 00:00",Kopi Hitam Instan KOFFIKU
CV. FREYSEA INDO CITRA,"JL. Greenwood Perumahan Citraland E-9 No. 6 RT 001 RW 007, Kel. Made, Kec. Sambikerep",Kota Surabaya,Jawa Timur,60219,Minuman dengan pengolahan,KOFFIKU,44,SH2022-1-039210,"26 August, 2022, 00:00",ID35110000464980822,"6 October, 2022, 00:00","6 October, 2026, 00:00",Kopi Instan 3 in 1 KOFFIKU
CV. FREYSEA INDO CITRA,"JL. Greenwood Perumahan Citraland E-9 No. 6 RT 001 RW 007, Kel. Made, Kec. Sambikerep",Kota Surabaya,Jawa Timur,60219,Minuman dengan pengolahan,KOFFIKU,44,SH2022-1-039210,"26 August, 2022, 00:00",ID35110000464980822,"6 October, 2022, 00:00","6 October, 2026, 00:00",Kopi Instan 2 in 1 KOFFIKU
CV. FREYSEA INDO CITRA,"JL. Greenwood Perumahan Citraland E-9 No. 6 RT 001 RW 007, Kel. Made, Kec. Sambikerep",Kota Surabaya,Jawa Timur,60219,Minuman dengan pengolahan,KOFFIKU,44,SH2022-1-039210,"26 August, 2022, 00:00",ID35110000464980822,"6 October, 2022, 00:00","6 October, 2026, 00:00",Cappuccino With Sugar KOFFIKU
CV. FREYSEA INDO CITRA,"JL. Greenwood Perumahan Citraland E-9 No. 6 RT 001 RW 007, Kel. Made, Kec. Sambikerep",Kota Surabaya,Jawa Timur,60219,Minuman dengan pengolahan,KOFFIKU,44,SH2022-1-039210,"26 August, 2022, 00:00",ID35110000464980822,"6 October, 2022, 00:00","6 October, 2026, 00:00",Cappuccino No Sugar KOFFIKU
CV. FREYSEA INDO CITRA,"JL. Greenwood Perumahan Citraland E-9 No. 6 RT 001 RW 007, Kel. Made, Kec. Sambikerep",Kota Surabaya,Jawa Timur,60219,Minuman dengan pengolahan,KOFFIKU,44,SH2022-1-039210,"26 August, 2022, 00:00",ID35110000464980822,"6 October, 2022, 00:00","6 October, 2026, 00:00",Almond Latte With Sugar KOFFIKU
CV. FREYSEA INDO CITRA,"JL. Greenwood Perumahan Citraland E-9 No. 6 RT 001 RW 007, Kel. Made, Kec. Sambikerep",Kota Surabaya,Jawa Timur,60219,Minuman dengan pengolahan,KOFFIKU,44,SH2022-1-039210,"26 August, 2022, 00:00",ID35110000464980822,"6 October, 2022, 00:00","6 October, 2026, 00:00",Almond Latte No Sugar KOFFIKU
MURNIWATI,"Wisma Lidah Kulom XE-33, Kel. Bangkingan, Kec. Lakarsantri",Kota Surabaya,Jawa Timur,Indonesia,Roti dan Kue,Murni Food,4,SH2021-1-006401,"23 September, 2021, 00:00",ID35110000187990921,"14 December, 2021, 00:00","14 December, 2025, 00:00","Onde-Onde Ketawa ""Jajan'e Uti"""
MURNIWATI,"Wisma Lidah Kulom XE-33, Kel. Bangkingan, Kec. Lakarsantri",Kota Surabaya,Jawa Timur,Indonesia,Roti dan Kue,Murni Food,4,SH2021-1-006401,"23 September, 2021, 00:00",ID35110000187990921,"14 December, 2021, 00:00","14 December, 2025, 00:00"," Semprit ""Jajan'e Uti"""
MURNIWATI,"Wisma Lidah Kulom XE-33, Kel. Bangkingan, Kec. Lakarsantri",Kota Surabaya,Jawa Timur,Indonesia,Roti dan Kue,Murni Food,4,SH2021-1-006401,"23 September, 2021, 00:00",ID35110000187990921,"14 December, 2021, 00:00","14 December, 2025, 00:00"," Nastar ""Jajan'e Uti"""
MURNIWATI,"Wisma Lidah Kulom XE-33, Kel. Bangkingan, Kec. Lakarsantri",Kota Surabaya,Jawa Timur,Indonesia,Roti dan Kue,Murni Food,4,SH2021-1-006401,"23 September, 2021, 00:00",ID35110000187990921,"14 December, 2021, 00:00","14 December, 2025, 00:00"," Cookies ""Jajan'e Uti""                                                                                                                             "
CV. FREYSEA INDO CITRA,"JL. Greenwood Perumahan Citraland E-9 No. 6 RT 001 RW 007, Kel. Made, Kec. Sambikerep",Kota Surabaya,Jawa Timur,60219,Minuman dengan pengolahan,KOFFIKU,44,SH2022-1-039210,"26 August, 2022, 00:00",ID35110000464980822,"6 October, 2022, 00:00","6 October, 2026, 00:00",Caramel Latte With Sugar KOFFIKU
CV. FREYSEA INDO CITRA,"JL. Greenwood Perumahan Citraland E-9 No. 6 RT 001 RW 007, Kel. Made, Kec. Sambikerep",Kota Surabaya,Jawa Timur,60219,Minuman dengan pengolahan,KOFFIKU,44,SH2022-1-039210,"26 August, 2022, 00:00",ID35110000464980822,"6 October, 2022, 00:00","6 October, 2026, 00:00",Caramel Latte No Sugar KOFFIKU
CV. FREYSEA INDO CITRA,"JL. Greenwood Perumahan Citraland E-9 No. 6 RT 001 RW 007, Kel. Made, Kec. Sambikerep",Kota Surabaya,Jawa Timur,60219,Minuman dengan pengolahan,KOFFIKU,44,SH2022-1-039210,"26 August, 2022, 00:00",ID35110000464980822,"6 October, 2022, 00:00","6 October, 2026, 00:00",Hazelnut Latte With Sugar KOFFIKU
CV. FREYSEA INDO CITRA,"JL. Greenwood Perumahan Citraland E-9 No. 6 RT 001 RW 007, Kel. Made, Kec. Sambikerep",Kota Surabaya,Jawa Timur,60219,Minuman dengan pengolahan,KOFFIKU,44,SH2022-1-039210,"26 August, 2022, 00:00",ID35110000464980822,"6 October, 2022, 00:00","6 October, 2026, 00:00",Hazelnut Latte No Sugar KOFFIKU
CV. FREYSEA INDO CITRA,"JL. Greenwood Perumahan Citraland E-9 No. 6 RT 001 RW 007, Kel. Made, Kec. Sambikerep",Kota Surabaya,Jawa Timur,60219,Minuman dengan pengolahan,KOFFIKU,44,SH2022-1-039210,"26 August, 2022, 00:00",ID35110000464980822,"6 October, 2022, 00:00","6 October, 2026, 00:00",Vanilla Latte With Sugar KOFFIKU
CV. FREYSEA INDO CITRA,"JL. Greenwood Perumahan Citraland E-9 No. 6 RT 001 RW 007, Kel. Made, Kec. Sambikerep",Kota Surabaya,Jawa Timur,60219,Minuman dengan pengolahan,KOFFIKU,44,SH2022-1-039210,"26 August, 2022, 00:00",ID35110000464980822,"6 October, 2022, 00:00","6 October, 2026, 00:00", Vanilla Latte No Sugar KOFFIKU
CV. FREYSEA INDO CITRA,"JL. Greenwood Perumahan Citraland E-9 No. 6 RT 001 RW 007, Kel. Made, Kec. Sambikerep",Kota Surabaya,Jawa Timur,60219,Minuman dengan pengolahan,KOFFIKU,44,SH2022-1-039210,"26 August, 2022, 00:00",ID35110000464980822,"6 October, 2022, 00:00","6 October, 2026, 00:00",Matcha Latte With Sugar KOFFIKU
CV. FREYSEA INDO CITRA,"JL. Greenwood Perumahan Citraland E-9 No. 6 RT 001 RW 007, Kel. Made, Kec. Sambikerep",Kota Surabaya,Jawa Timur,60219,Minuman dengan pengolahan,KOFFIKU,44,SH2022-1-039210,"26 August, 2022, 00:00",ID35110000464980822,"6 October, 2022, 00:00","6 October, 2026, 00:00",Matcha Latte No Sugar KOFFIKU
CV. FREYSEA INDO CITRA,"JL. Greenwood Perumahan Citraland E-9 No. 6 RT 001 RW 007, Kel. Made, Kec. Sambikerep",Kota Surabaya,Jawa Timur,60219,Minuman dengan pengolahan,KOFFIKU,44,SH2022-1-039210,"26 August, 2022, 00:00",ID35110000464980822,"6 October, 2022, 00:00","6 October, 2026, 00:00",Oat Milk Latte With Sugar KOFFIKU
CV. FREYSEA INDO CITRA,"JL. Greenwood Perumahan Citraland E-9 No. 6 RT 001 RW 007, Kel. Made, Kec. Sambikerep",Kota Surabaya,Jawa Timur,60219,Minuman dengan pengolahan,KOFFIKU,44,SH2022-1-039210,"26 August, 2022, 00:00",ID35110000464980822,"6 October, 2022, 00:00","6 October, 2026, 00:00", Oat Milk Latte No Sugar KOFFIKU
CV. FREYSEA INDO CITRA,"JL. Greenwood Perumahan Citraland E-9 No. 6 RT 001 RW 007, Kel. Made, Kec. Sambikerep",Kota Surabaya,Jawa Timur,60219,Minuman dengan pengolahan,KOFFIKU,44,SH2022-1-039210,"26 August, 2022, 00:00",ID35110000464980822,"6 October, 2022, 00:00","6 October, 2026, 00:00",Salty Caramel Latte KOFFIKU
CV. FREYSEA INDO CITRA,"JL. Greenwood Perumahan Citraland E-9 No. 6 RT 001 RW 007, Kel. Made, Kec. Sambikerep",Kota Surabaya,Jawa Timur,60219,Minuman dengan pengolahan,KOFFIKU,44,SH2022-1-039210,"26 August, 2022, 00:00",ID35110000464980822,"6 October, 2022, 00:00","6 October, 2026, 00:00",Kopi Susu Gula Aren KOFFIKU
CV. FREYSEA INDO CITRA,"JL. Greenwood Perumahan Citraland E-9 No. 6 RT 001 RW 007, Kel. Made, Kec. Sambikerep",Kota Surabaya,Jawa Timur,60219,Minuman dengan pengolahan,KOFFIKU,44,SH2022-1-039210,"26 August, 2022, 00:00",ID35110000464980822,"6 October, 2022, 00:00","6 October, 2026, 00:00",Coconut Latte KOFFIKU
NANETTA PULIH ERISETYANI,JL GOLF VI NO 14 GUNUNG SARI DUKUH PAKIS,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,Nanetta CakeShop,4,SH2022-1-063804,"2 October, 2022, 00:00",ID35110000608471022,"21 November, 2022, 00:00","21 November, 2026, 00:00",Bluder
NANETTA PULIH ERISETYANI,JL GOLF VI NO 14 GUNUNG SARI DUKUH PAKIS,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,Nanetta CakeShop,4,SH2022-1-063804,"2 October, 2022, 00:00",ID35110000608471022,"21 November, 2022, 00:00","21 November, 2026, 00:00",Roti Manis
NANETTA PULIH ERISETYANI,JL GOLF VI NO 14 GUNUNG SARI DUKUH PAKIS,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,Nanetta CakeShop,4,SH2022-1-063804,"2 October, 2022, 00:00",ID35110000608471022,"21 November, 2022, 00:00","21 November, 2026, 00:00",Donat
NANETTA PULIH ERISETYANI,JL GOLF VI NO 14 GUNUNG SARI DUKUH PAKIS,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,Nanetta CakeShop,4,SH2022-1-063804,"2 October, 2022, 00:00",ID35110000608471022,"21 November, 2022, 00:00","21 November, 2026, 00:00",Keik
SUNARNIK,WISMA LIDAH KULON BLOK F - 5 LIDAH KULON LAKARSANTRI,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,nanik,2,SH2022-1-032917,"4 July, 2022, 00:00",ID35110000344620722,"29 August, 2022, 00:00","29 August, 2026, 00:00",Klepon
SUNARNIK,WISMA LIDAH KULON BLOK F - 5 LIDAH KULON LAKARSANTRI,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,nanik,2,SH2022-1-032917,"4 July, 2022, 00:00",ID35110000344620722,"29 August, 2022, 00:00","29 August, 2026, 00:00",Putri Mandi
ENDAH AYU PRIBADI LESTARI,"KOMPLEK BLK NO. 15, RT/RW -, DUKUH MENANGGAL, GAYUNGAN",KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,Nareal,3,SH2022-1-095308,"6 November, 2022, 00:00",ID35110000680991122,"1 December, 2022, 00:00","1 December, 2026, 00:00",Risoles Meatlover
ENDAH AYU PRIBADI LESTARI,"KOMPLEK BLK NO. 15, RT/RW -, DUKUH MENANGGAL, GAYUNGAN",KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,Nareal,3,SH2022-1-095308,"6 November, 2022, 00:00",ID35110000680991122,"1 December, 2022, 00:00","1 December, 2026, 00:00",Risoles Daging Kari
ENDAH AYU PRIBADI LESTARI,"KOMPLEK BLK NO. 15, RT/RW -, DUKUH MENANGGAL, GAYUNGAN",KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,Nareal,3,SH2022-1-095308,"6 November, 2022, 00:00",ID35110000680991122,"1 December, 2022, 00:00","1 December, 2026, 00:00",Risoles Daging Kebab
CV. FREYSEA INDO CITRA,"JL. Greenwood Perumahan Citraland E-9 No. 6 RT 001 RW 007, Kel. Made, Kec. Sambikerep",Kota Surabaya,Jawa Timur,60219,Minuman dengan pengolahan,KOFFIKU,44,SH2022-1-039210,"26 August, 2022, 00:00",ID35110000464980822,"6 October, 2022, 00:00","6 October, 2026, 00:00", Kopi Drip Sachet KOFFIKU
AINUR RICHAH,"RUNGKUT LOR, GANG 2, NOMOR 7A, SURABAYA, RT/RW -, KALIRUNGKUT, RUNGKUT",KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,nastar,1,SH2022-1-129294,"1 December, 2022, 00:00",ID35110001261171222,"28 December, 2022, 00:00","28 December, 2026, 00:00",Nastar
Nastar Faza Cookies,Jl. Simo Gunung Barat Gang III No. 24 Kel. Simomulyo Kec. Sukomanunggal,Kota Surabaya,Jawa Timur,60181,Roti dan Kue,NASTAR FAZA COOKIES,3,35-1-1120-1520,"19 November, 2020, 00:00",ID35110000098821120,"22 June, 2021, 00:00","22 June, 2025, 00:00",Nastar “Faza Cookies”
Nastar Faza Cookies,Jl. Simo Gunung Barat Gang III No. 24 Kel. Simomulyo Kec. Sukomanunggal,Kota Surabaya,Jawa Timur,60181,Roti dan Kue,NASTAR FAZA COOKIES,3,35-1-1120-1520,"19 November, 2020, 00:00",ID35110000098821120,"22 June, 2021, 00:00","22 June, 2025, 00:00", Nastar Toping Keju “Faza Cookies”
Nastar Faza Cookies,Jl. Simo Gunung Barat Gang III No. 24 Kel. Simomulyo Kec. Sukomanunggal,Kota Surabaya,Jawa Timur,60181,Roti dan Kue,NASTAR FAZA COOKIES,3,35-1-1120-1520,"19 November, 2020, 00:00",ID35110000098821120,"22 June, 2021, 00:00","22 June, 2025, 00:00", Nastar Isi Keju “Faza Cookies”
Maisun,SIDOTOPO SEKOLAHAN GG 7 NO 23 RT 4 RW 5  SIDOTOPO SEMAMPIR,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,Nastar nanas Alwi cookies ,2,SH2022-1-032771,"4 July, 2022, 00:00",ID35110000493960722,"24 October, 2022, 00:00","24 October, 2026, 00:00",Nastar nanas Alwi cookies 
Maisun,SIDOTOPO SEKOLAHAN GG 7 NO 23 RT 4 RW 5  SIDOTOPO SEMAMPIR,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,Nastar nanas Alwi cookies ,2,SH2022-1-032771,"4 July, 2022, 00:00",ID35110000493960722,"24 October, 2022, 00:00","24 October, 2026, 00:00",Nastar nanas Alwi cookies 
Jeruk Mandiri,"Jl. Jeruk Gg. Buntu No. 37 RT.05/RW.02, Kel. Jeruk, Kec. Lakarsantri",Kota Surabaya,Jawa Timur,60212,Roti dan Kue,"Nastar Wafer Cimut ""Reyca""",1,35-1-0621-1093,"18 June, 2021, 00:00",ID35110000398640621,"3 November, 2021, 00:00","3 November, 2025, 00:00","Nastar Wafer Cimut ""Reyca""                                                                                                "
BUYUNG HERLINAWATI,GADUKAN TIMUR NO 90 A MOROKREMBANGAN KREMBANGAN,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,Nataya Cake,4,SH2022-1-053681,"17 September, 2022, 00:00",ID35110000581580922,"11 November, 2022, 00:00","11 November, 2026, 00:00",Lapis
BUYUNG HERLINAWATI,GADUKAN TIMUR NO 90 A MOROKREMBANGAN KREMBANGAN,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,Nataya Cake,4,SH2022-1-053681,"17 September, 2022, 00:00",ID35110000581580922,"11 November, 2022, 00:00","11 November, 2026, 00:00",Donat
BUYUNG HERLINAWATI,GADUKAN TIMUR NO 90 A MOROKREMBANGAN KREMBANGAN,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,Nataya Cake,4,SH2022-1-053681,"17 September, 2022, 00:00",ID35110000581580922,"11 November, 2022, 00:00","11 November, 2026, 00:00",Pastel
BUYUNG HERLINAWATI,GADUKAN TIMUR NO 90 A MOROKREMBANGAN KREMBANGAN,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,Nataya Cake,4,SH2022-1-053681,"17 September, 2022, 00:00",ID35110000581580922,"11 November, 2022, 00:00","11 November, 2026, 00:00",Apem Selong
PT. SRIKANDI SUMBER BERKAT,Jl. Darmo Permai Selatan VII No.42,Kota Surabaya,Jawa Timur,60226,Jamu dan Obat Tradisional,Nathso,3,SH2021-1-014186,"8 November, 2021, 00:00",ID35210000236421121,"17 February, 2022, 00:00","17 February, 2026, 00:00",Nathso Slim
PT. SRIKANDI SUMBER BERKAT,Jl. Darmo Permai Selatan VII No.42,Kota Surabaya,Jawa Timur,60226,Jamu dan Obat Tradisional,Nathso,3,SH2021-1-014186,"8 November, 2021, 00:00",ID35210000236421121,"17 February, 2022, 00:00","17 February, 2026, 00:00",Nathso V
PT. SRIKANDI SUMBER BERKAT,Jl. Darmo Permai Selatan VII No.42,Kota Surabaya,Jawa Timur,60226,Jamu dan Obat Tradisional,Nathso,3,SH2021-1-014186,"8 November, 2021, 00:00",ID35210000236421121,"17 February, 2022, 00:00","17 February, 2026, 00:00",Nathso Men                                                                             
PT. NATURAL JAVA SPICE,"Raya Bumi Maspion I, Kav. 5 No. 14, Kel. Romokalisari, Kec. Benowo",Surabaya,Jawa Timur,60192,"Garam, rempah, sup, saus, salad, serta produk protein",Natural Java Spice,22,SH2022-1-037532,"16 August, 2022, 00:00",ID00410000430290822,"1 September, 2022, 00:00","1 September, 2026, 00:00",Kayumanis Utuh
PT. NATURAL JAVA SPICE,"Raya Bumi Maspion I, Kav. 5 No. 14, Kel. Romokalisari, Kec. Benowo",Surabaya,Jawa Timur,60192,"Garam, rempah, sup, saus, salad, serta produk protein",Natural Java Spice,22,SH2022-1-037532,"16 August, 2022, 00:00",ID00410000430290822,"1 September, 2022, 00:00","1 September, 2026, 00:00", Kayumanis Bubuk
PT. NATURAL JAVA SPICE,"Raya Bumi Maspion I, Kav. 5 No. 14, Kel. Romokalisari, Kec. Benowo",Surabaya,Jawa Timur,60192,"Garam, rempah, sup, saus, salad, serta produk protein",Natural Java Spice,22,SH2022-1-037532,"16 August, 2022, 00:00",ID00410000430290822,"1 September, 2022, 00:00","1 September, 2026, 00:00", Vanilla Utuh
PT. NATURAL JAVA SPICE,"Raya Bumi Maspion I, Kav. 5 No. 14, Kel. Romokalisari, Kec. Benowo",Surabaya,Jawa Timur,60192,"Garam, rempah, sup, saus, salad, serta produk protein",Natural Java Spice,22,SH2022-1-037532,"16 August, 2022, 00:00",ID00410000430290822,"1 September, 2022, 00:00","1 September, 2026, 00:00", Cengkeh Utuh
PT. NATURAL JAVA SPICE,"Raya Bumi Maspion I, Kav. 5 No. 14, Kel. Romokalisari, Kec. Benowo",Surabaya,Jawa Timur,60192,"Garam, rempah, sup, saus, salad, serta produk protein",Natural Java Spice,22,SH2022-1-037532,"16 August, 2022, 00:00",ID00410000430290822,"1 September, 2022, 00:00","1 September, 2026, 00:00", Cengkeh Bubuk
PT. NATURAL JAVA SPICE,"Raya Bumi Maspion I, Kav. 5 No. 14, Kel. Romokalisari, Kec. Benowo",Surabaya,Jawa Timur,60192,"Garam, rempah, sup, saus, salad, serta produk protein",Natural Java Spice,22,SH2022-1-037532,"16 August, 2022, 00:00",ID00410000430290822,"1 September, 2022, 00:00","1 September, 2026, 00:00", Tangkai Cengkeh
PT. NATURAL JAVA SPICE,"Raya Bumi Maspion I, Kav. 5 No. 14, Kel. Romokalisari, Kec. Benowo",Surabaya,Jawa Timur,60192,"Garam, rempah, sup, saus, salad, serta produk protein",Natural Java Spice,22,SH2022-1-037532,"16 August, 2022, 00:00",ID00410000430290822,"1 September, 2022, 00:00","1 September, 2026, 00:00", Pala Utuh
PT. NATURAL JAVA SPICE,"Raya Bumi Maspion I, Kav. 5 No. 14, Kel. Romokalisari, Kec. Benowo",Surabaya,Jawa Timur,60192,"Garam, rempah, sup, saus, salad, serta produk protein",Natural Java Spice,22,SH2022-1-037532,"16 August, 2022, 00:00",ID00410000430290822,"1 September, 2022, 00:00","1 September, 2026, 00:00", Pala Bubuk
PT. NATURAL JAVA SPICE,"Raya Bumi Maspion I, Kav. 5 No. 14, Kel. Romokalisari, Kec. Benowo",Surabaya,Jawa Timur,60192,"Garam, rempah, sup, saus, salad, serta produk protein",Natural Java Spice,22,SH2022-1-037532,"16 August, 2022, 00:00",ID00410000430290822,"1 September, 2022, 00:00","1 September, 2026, 00:00", Bunga Pala Utuh
PT. NATURAL JAVA SPICE,"Raya Bumi Maspion I, Kav. 5 No. 14, Kel. Romokalisari, Kec. Benowo",Surabaya,Jawa Timur,60192,"Garam, rempah, sup, saus, salad, serta produk protein",Natural Java Spice,22,SH2022-1-037532,"16 August, 2022, 00:00",ID00410000430290822,"1 September, 2022, 00:00","1 September, 2026, 00:00", Bunga Pala Bubuk
PT. NATURAL JAVA SPICE,"Raya Bumi Maspion I, Kav. 5 No. 14, Kel. Romokalisari, Kec. Benowo",Surabaya,Jawa Timur,60192,"Garam, rempah, sup, saus, salad, serta produk protein",Natural Java Spice,22,SH2022-1-037532,"16 August, 2022, 00:00",ID00410000430290822,"1 September, 2022, 00:00","1 September, 2026, 00:00", Lada Putih Utuh
PT. NATURAL JAVA SPICE,"Raya Bumi Maspion I, Kav. 5 No. 14, Kel. Romokalisari, Kec. Benowo",Surabaya,Jawa Timur,60192,"Garam, rempah, sup, saus, salad, serta produk protein",Natural Java Spice,22,SH2022-1-037532,"16 August, 2022, 00:00",ID00410000430290822,"1 September, 2022, 00:00","1 September, 2026, 00:00",Lada Putih Bubuk
PT. NATURAL JAVA SPICE,"Raya Bumi Maspion I, Kav. 5 No. 14, Kel. Romokalisari, Kec. Benowo",Surabaya,Jawa Timur,60192,"Garam, rempah, sup, saus, salad, serta produk protein",Natural Java Spice,22,SH2022-1-037532,"16 August, 2022, 00:00",ID00410000430290822,"1 September, 2022, 00:00","1 September, 2026, 00:00", Lada Hitam Utuh
PT. NATURAL JAVA SPICE,"Raya Bumi Maspion I, Kav. 5 No. 14, Kel. Romokalisari, Kec. Benowo",Surabaya,Jawa Timur,60192,"Garam, rempah, sup, saus, salad, serta produk protein",Natural Java Spice,22,SH2022-1-037532,"16 August, 2022, 00:00",ID00410000430290822,"1 September, 2022, 00:00","1 September, 2026, 00:00", Lada Hitam BUbuk
PT. NATURAL JAVA SPICE,"Raya Bumi Maspion I, Kav. 5 No. 14, Kel. Romokalisari, Kec. Benowo",Surabaya,Jawa Timur,60192,"Garam, rempah, sup, saus, salad, serta produk protein",Natural Java Spice,22,SH2022-1-037532,"16 August, 2022, 00:00",ID00410000430290822,"1 September, 2022, 00:00","1 September, 2026, 00:00", Jahe Irisan
PT. NATURAL JAVA SPICE,"Raya Bumi Maspion I, Kav. 5 No. 14, Kel. Romokalisari, Kec. Benowo",Surabaya,Jawa Timur,60192,"Garam, rempah, sup, saus, salad, serta produk protein",Natural Java Spice,22,SH2022-1-037532,"16 August, 2022, 00:00",ID00410000430290822,"1 September, 2022, 00:00","1 September, 2026, 00:00", Jahe Bubuk
